id,title,overview,genres,cast,director,keywords,vote_average,vote_count,poster_path,release_date
1571,Live Free or Die Hard,"John McClane is back and badder than ever, and this time he's working for Homeland Security. He calls on the services of a young hacker in his bid to stop a ring of Internet terrorists intent on taking control of America's computer infrastructure.",Action Thriller,BruceWillis JustinLong TimothyOlyphant CliffCurtis MaggieQ,LenWiseman,usa washingtond.c. helicopter hostage fbi kidnapping hacker satellite transportofprisoners trafficjam fistfight ex-cop sequel suspense shootout explosion violence cellphone carchase policecar walkietalkie basedonarticle cyberterrorism actionhero powerplant,6.4,2089,,2007-06-20
120,The Lord of the Rings: The Fellowship of the Ring,"Young hobbit Frodo Baggins, after inheriting a mysterious ring from his uncle Bilbo, must leave his home in order to keep it from falling into the hands of its evil creator. Along the way, a fellowship is formed to protect the ringbearer and make sure that the ring arrives at its final destination: Mt. Doom, the only place where it can be destroyed.",Adventure Fantasy Action,ElijahWood IanMcKellen CateBlanchett OrlandoBloom SeanBean,PeterJackson,elves dwarves orcs middle-earth(tolkien) hobbit basedonnovel mountains fireworks castle volcano password deathofafriend uncle mirror wizard swordandsorcery,8.0,8705,,2001-12-18
10204,Around the World in 80 Days,"A bet pits a British inventor, a Chinese thief and a French artist on a worldwide adventure that they can circle the globe in 80 days.",Action Adventure Comedy,JackieChan SteveCoogan CéciledeFrance RobertFyfe JimBroadbent,FrankCoraci,paris londonengland newyork julesverne sanfrancisco istanbul hotairballoon journeyroundtheworld,5.7,672,,2004-06-16
8489,Ali,"In 1964, a brash new pro boxer, fresh from his olympic gold medal victory, explodes on to the scene; Cassius Clay. Bold and outspoken, he cuts an entirely new image for African Americans in sport with his proud public self confidence and his unapologetic belief that he is the greatest boxer of all time. Yet at the top of his game, both Ali's personal and professional lives face the ultimate test.",Drama,WillSmith JamieFoxx JonVoight MarioVanPeebles RonSilver,MichaelMann,usa transporter boxer biography muhammad,6.7,447,,2001-12-11
10588,The Cat in the Hat,"Conrad and Sally Walden are home alone with their pet fish. It is raining outside, and there is nothing to do. Until The Cat in the Hat walks in the front door. He introduces them to their imagination, and at first it's all fun and games, until things get out of hand, and The Cat must go, go, go, before their parents get back.",Comedy Fantasy Family,MikeMyers DakotaFanning SpencerBreslin KellyPreston AlecBaldwin,BoWelch,cat brothersisterrelationship boredom chaos stepfather basedonchildren'sbook,4.9,366,,2003-11-21
2048,"I, Robot","In 2035, where robots are common-place and abide by the three laws of robotics, a techno-phobic cop investigates an apparent suicide. Suspecting that a robot may be responsible for the death, his investigation leads him to believe that humanity may be in danger.",Action ScienceFiction,WillSmith BridgetMoynahan AlanTudyk JamesCromwell BruceGreenwood,AlexProyas,suicide artificialintelligence manvsmachine chicago basedonnovel hero future law dystopia police murder robot 3d humanoidrobot,6.7,3793,,2004-07-15
1495,Kingdom of Heaven,"After his wife dies, a blacksmith named Balian is thrust into royalty, political intrigue and bloody holy wars during the Crusades.",Drama Action Adventure History War,OrlandoBloom EvaGreen JeremyIrons MartonCsokas BrendanGleeson,RidleyScott,crusade epic knight swordsman orderofthetemplars religious knighttemplars saladin kingrichard,6.6,1157,,2005-05-03
10137,Stuart Little,"The adventures of a heroic and debonair stalwart mouse named Stuart Little with human qualities, who faces some comic misadventures while searching for his lost bird friend and living with a human family as their child.",Animation Fantasy Family Comedy,MichaelJ.Fox GeenaDavis HughLaurie JonathanLipnicki NathanLane,RobMinkoff,brotherbrotherrelationship basedonnovel cat mouse adoption orphanage stepbrother kidsandfamily newyorkcitytwintowers gangster,5.8,959,,1999-12-17
10198,The Princess and the Frog,"A waitress, desperate to fulfill her dreams as a restaurant owner, is set on a journey to turn a frog prince back into a human being, but she has to do face the same problem after she kisses him.",Romance Family Animation Music,AnikaNoniRose BrunoCampos KeithDavid Michael-LeonWooley JenniferCody,RonClements,basedonnovel voodoo kiss princess animation cajun firefly basedonfairytale duringcreditsstinger bigdreams frogprince charlatan,6.7,1247,,2009-12-08
286217,The Martian,"During a manned mission to Mars, Astronaut Mark Watney is presumed dead after a fierce storm and left behind by his crew. But Watney has survived and finds himself stranded and alone on the hostile planet. With only meager supplies, he must draw upon his ingenuity, wit and spirit to subsist and find a way to signal to Earth that he is alive.",Drama Adventure ScienceFiction,MattDamon JessicaChastain KristenWiig JeffDaniels MichaelPeña,RidleyScott,basedonnovel mars nasa isolation botanist stranded spaceship space engineering survival astronaut science deepspaceexplorer duringcreditsstinger battleforsurvival,7.6,7268,,2015-09-30
1635,The Island,"In 2019, Lincoln Six-Echo is a resident of a seemingly ""Utopian"" but contained facility. Like all of the inhabitants of this carefully-controlled environment, Lincoln hopes to be chosen to go to The Island — reportedly the last uncontaminated location on the planet. But Lincoln soon discovers that everything about his existence is a lie.",Action Thriller ScienceFiction Adventure,EwanMcGregor ScarlettJohansson DjimonHounsou SeanBean SteveBuscemi,MichaelBay,clone transplantation loveofone'slife dystopia genetics freedom escape cloning plague,6.5,1770,,2005-07-20
24113,Town & Country,"Porter Stoddard is a well-known New York architect who is at a crossroads... a nexus where twists and turns lead to myriad missteps some with his wife Ellie, others with longtime friends Mona and her husband Griffin. Deciding which direction to take often leads to unexpected encounters with hilarious consequences.",Comedy Romance,WarrenBeatty DianeKeaton GoldieHawn GarryShandling AndieMacDowell,PeterChelsom,architect cellist friends anniversary,3.7,16,,2001-04-27
9679,Gone in Sixty Seconds,"Upon learning that he has to come out of retirement to steal 50 cars in one night to save his brother Kip's life, former car thief Randall ""Memphis"" Raines enlists help from a few ""boost happy"" pals to accomplish a seemingly impossible feat. From countless car chases to relentless cops, the high-octane excitement builds as Randall swerves around more than a few roadblocks to keep Kip alive.",Action Crime Thriller,NicolasCage AngelinaJolie GiovanniRibisi DelroyLindo WillPatton,DominicSena,brotherbrotherrelationship detective carrace carthief blackmail brother remake heist betrayal organizedcrime shootout policechase explosion violence lockpick carchase stakeout illegaldrugs carmovie stolencars fordmustang blacklight,6.1,1485,,2000-06-09
98,Gladiator,"In the year 180, the death of emperor Marcus Aurelius throws the Roman Empire into chaos. Maximus is one of the Roman army's most capable and trusted generals and a key advisor to the emperor. As Marcus' devious son Commodus ascends to the throne, Maximus is set to be executed. He escapes, but is captured by slave traders. Renamed Spaniard and forced to become a gladiator, Maximus must battle to the death with other men for the amusement of paying audiences. His battle skills serve him well, and he becomes one of the most famous and admired men to fight in the Colosseum. Determined to avenge himself against the man who took away his freedom and laid waste to his family, Maximus believes that he can use his fame and skill in the ring to avenge the loss of his family and former glory. As the gladiator begins to challenge his rule, Commodus decides to put his own fighting mettle to the test by squaring off with Maximus in a battle to the death.",Action Drama Adventure,RussellCrowe JoaquinPhoenix ConnieNielsen OliverReed RichardHarris,RidleyScott,rome gladiator arena senate romanempire emperor slavery battlefield blood ancientworld fatherdaughterrelationship combat mothersonrelationship dreamsequence chariot philosopher barbarianhorde 2ndcentury successor,7.9,5439,,2000-05-01
180,Minority Report,"John Anderton is a top 'Precrime' cop in the late-21st century, when technology can predict crimes before they're committed. But Anderton becomes the quarry when another investigator targets him for a murder charge.",Action Thriller ScienceFiction Mystery,TomCruise ColinFarrell SamanthaMorton MaxvonSydow LoisSmith,StevenSpielberg,self-fulfillingprophecy washingtond.c. evidence future hologram dystopia murder neo-noir futurenoir,7.1,2608,,2002-06-20
672,Harry Potter and the Chamber of Secrets,"Ignoring threats to his life, Harry returns to Hogwarts to investigate – aided by Ron and Hermione – a mysterious series of attacks.",Adventure Fantasy Family,DanielRadcliffe RupertGrint EmmaWatson RichardHarris AlanRickman,ChrisColumbus,flyingcar witch magic cuttingthecord childhero broom sorcerer'sapprentice schoolofwitchcraft giantsnake blackmagic aftercreditsstinger,7.4,5815,,2002-11-13
36557,Casino Royale,"Le Chiffre, a banker to the world's terrorists, is scheduled to participate in a high-stakes poker game in Montenegro, where he intends to use his winnings to establish his financial grip on the terrorist market. M sends Bond – on his maiden mission as a 00 Agent – to attend this game and prevent Le Chiffre from winning. With the help of Vesper Lynd and Felix Leiter, Bond enters the most important poker game in his already dangerous career.",Adventure Action Thriller,DanielCraig EvaGreen MadsMikkelsen JudiDench JeffreyWright,MartinCampbell,italy poker casino terrorist banker money freerunning torture britishsecretservice montenegro,7.3,3855,,2006-11-14
869,Planet of the Apes,"After a spectacular crash-landing on an uncharted planet, brash astronaut Leo Davidson finds himself trapped in a savage world where talking apes dominate the human race. Desperate to find a way home, Leo must evade the invincible gorilla army led by Ruthless General Thade.",Thriller ScienceFiction Action Adventure,MarkWahlberg TimRoth HelenaBonhamCarter MichaelClarkeDuncan KrisKristofferson,TimBurton,gorilla spacemarine spacesuit revolution chimp slavery spacetravel timetravel dystopia alienplanet ape humansubjugation,5.6,1243,,2001-07-25
280,Terminator 2: Judgment Day,"Nearly 10 years have passed since Sarah Connor was targeted for termination by a cyborg from the future. Now her son, John, the future leader of the resistance, is the target for a newer, more deadly terminator. Once again, the resistance has managed to send a protector back to attempt to save John and his mother Sarah.",Action Thriller ScienceFiction,ArnoldSchwarzenegger LindaHamilton RobertPatrick EdwardFurlong MichaelEdwards,JamesCameron,cyborg shotgun post-apocalyptic dystopia moralambiguity mentalinstitution violence fictionalwar morphing nuclearweapons shapeshifter savior catchphrase,7.7,4185,,1991-07-01
11322,Public Enemies,"Depression-era bank robber John Dillinger's charm and audacity endear him to much of America's downtrodden public, but he's also a thorn in the side of J. Edgar Hoover and the fledgling FBI. Desperate to capture the elusive outlaw, Hoover makes Dillinger his first Public Enemy Number One and assigns his top agent, Melvin Purvis, the task of bringing him in dead or alive.",History Crime Drama,ChristianBale JohnnyDepp GiovanniRibisi BillyCrudup MarionCotillard,MichaelMann,cinema hidingplace machinegun prisonguard escapefromprison dillinger,6.5,1344,,2009-07-01
